date,tcn,tcr,ipc,ipc_nvolatil,tpm,ror2,ror10,ror5,ror2uf,ror10uf,ror5uf,m1,m2,m3,ipsa,col,colcons,colviv,colcom,imacec,imacecdes,exp,imp,impk,reserv,lf,empl,unem,ind,indmin,indmanu,indega,genera,ivcm,cobre,oil,spread,tbill10,rem_index
1/3/2016,682.07,94.58,0.4,0.8,3.5,3.91,4.44,4.21,0.86,1.4,1.12,"27,532","112,151","184,955","3,937.50","147,573","17,069","39,430","80,977",111.3,105.7,"5,170","4,734","1,209","39,553","8,940.90","8,360.60",6.5,107.1,100.7,112.5,111.3,"6,420.20",104.6,2.2,37.8,216.6,1.9,
1/4/2016,669.93,94.4,0.3,0.6,3.5,3.82,4.39,4.13,0.96,1.39,1.13,"27,592","113,009","185,632","4,002.10","147,871","17,144","39,619","81,142",106.7,105.2,"5,062","4,305","1,167","39,868","8,968.60","8,376.20",6.6,97.7,90.6,103.3,103.8,"5,879.10",103.6,2.2,41,200.5,1.8,
1/5/2016,681.87,96.13,0.2,0.1,3.5,3.83,4.5,4.18,0.91,1.49,1.18,"27,588","113,225","188,428","3,934.70","149,457","17,144","39,848","81,906",107.4,105.1,"5,101","4,565","1,099","39,848","8,981.50","8,350.30",7,101.2,100.5,100.8,106.5,"6,211.90",103.9,2.1,46.7,201.3,1.8,
1/6/2016,681.07,96.21,0.4,0.1,3.5,3.87,4.55,4.16,0.86,1.53,1.15,"27,788","114,031","190,518","3,995.90","148,793","17,141","39,953","81,703",104.9,106,"4,647","4,309",932,"39,694","8,966.70","8,337.40",7,97.1,95.4,96.6,107,"6,189.80",99.1,2.1,48.8,206.1,1.6,
1/7/2016,657.57,92.38,0.2,0.3,3.5,3.77,4.41,4.07,0.96,1.42,1.1,"27,285","114,034","192,538","4,117.50","149,733","17,210","40,135","82,300",99.9,105.5,"4,600","4,697","1,057","39,427","8,989.50","8,336.20",7.3,96.6,95.2,95,109,"6,241.10",102.2,2.2,44.7,177.4,1.5,
1/8/2016,658.89,93.21,0,0.2,3.5,3.65,4.29,3.98,0.99,1.32,1.06,"26,968","114,207","194,699","4,119.30","150,767","17,347","40,406","82,815",104.5,105.8,"4,977","5,272","1,201","39,077","8,967.20","8,333.20",7.1,99.1,95.8,100.9,105.4,"6,154.20",101.3,2.2,44.8,164.1,1.6,
1/9/2016,668.63,94.29,0.2,0,3.5,3.64,4.22,3.94,0.83,1.25,1.01,"27,245","115,686","196,499","4,015.30","150,189","17,402","40,527","82,263",101.5,106,"4,939","4,746",979,"39,437","9,012.00","8,378.40",7,97.6,97,98,98.6,"5,847.40",102.6,2.1,45.2,176,1.6,
1/10/2016,663.92,93.11,0.2,0.1,3.5,3.54,4.2,3.84,0.96,1.26,0.99,"27,120","116,817","197,591","4,289.80","150,016","17,487","40,655","82,375",106.3,106.1,"4,791","4,756","1,019","39,528","8,994.60","8,393.70",6.7,98.5,97.3,98.9,101.6,"5,948.40",103.2,2.1,49.9,172.6,1.8,
1/11/2016,666.12,91.64,0.1,0.2,3.5,3.72,4.48,4.13,1.54,1.58,1.42,"27,871","117,400","198,131","4,207.20","151,785","17,679","40,979","83,290",111.6,106.4,"5,248","4,867","1,194","39,430","9,046.40","8,467.10",6.4,102.2,100.4,103.3,105.6,"6,003.60",107.2,2.5,45.6,178.9,2.2,
1/12/2016,667.17,91.42,-0.2,0,3.5,3.52,4.37,3.93,1.14,1.47,1.17,"29,370","118,849","198,869","4,151.40","152,395","17,807","41,504","83,785",115.1,105.6,"6,282","5,321","1,328","40,494","9,062.60","8,500.70",6.2,104.3,103.4,104.3,108.3,"6,309.10",140.1,2.6,52,162,2.5,
1/1/2017,661.19,91.65,0.5,0.4,3.5,3.32,4.17,3.77,0.82,1.29,0.95,"29,514","117,146","199,556","4,199.50","151,305","17,805","41,448","82,889",102.7,105.8,"5,554","4,911","1,178","39,883","9,115.10","8,534.60",6.4,96.3,91.6,97.5,111.5,"6,386.90",104.4,2.6,52.5,150.1,2.4,
1/2/2017,643.21,90.13,0.2,0.3,3.25,3.31,4.15,3.74,0.49,1.23,0.84,"29,084","116,068","200,549","4,359.90","151,653","17,830","41,684","82,906",97.9,105.1,"4,627","4,468",928,"39,710","9,102.00","8,485.70",6.8,87.9,78.1,94.2,102.7,"5,709.90",100.1,2.7,53.4,131.7,2.4,
1/3/2017,661.2,92.39,0.4,0.5,3.13,3.19,4.2,3.72,0.48,1.26,0.83,"29,067","117,730","201,861","4,783.40","152,138","17,933","41,984","82,790",111.1,104.5,"5,495","5,253","1,130","39,022","9,127.00","8,484.40",7,97.3,78.8,112.6,110.1,"6,143.80",113,2.6,49.6,132.4,2.5,
1/4/2017,655.74,91.96,0.2,0.5,2.88,2.94,3.9,3.52,0.38,1.1,0.72,"29,864","117,830","203,604","4,795.10","153,411","17,946","42,204","83,618",105.9,105.9,"5,044","4,501","1,028","38,962","9,147.40","8,499.90",7.1,92.8,87.8,95.3,103,"5,797.10",103.9,2.6,51.1,136.5,2.3,
1/5/2017,671.54,94.1,0.1,0.1,2.65,2.87,4.03,3.67,0.46,1.2,0.89,"30,136","118,790","203,904","4,855.80","152,736","17,916","42,565","82,724",108.6,106.4,"5,771","4,829","1,012","38,850","9,210.00","8,535.20",7.3,100.1,94.3,103.6,109.8,"6,286.30",110.7,2.5,48.5,132.8,2.3,
1/6/2017,665.15,93.92,-0.4,0,2.5,2.79,4.01,3.66,0.57,1.25,0.96,"30,512","119,496","206,007","4,747.20","153,672","18,026","43,108","83,357",105.7,106.9,"5,566","5,304","1,191","38,915","9,196.60","8,524.10",7.3,95.6,92.6,95.4,108.7,"6,212.90",103.9,2.6,45.2,131.6,2.2,
1/7/2017,658.17,93.12,0.2,0.1,2.5,2.74,4.22,3.66,0.77,1.47,1.15,"30,058","120,052","207,303","5,064.60","153,235","18,001","43,173","83,012",102,107.8,"5,453","5,006","1,093","38,411","9,201.40","8,537.40",7.2,98.9,98.3,96.8,110.2,"6,401.10",106.8,2.7,46.7,131.1,2.3,
1/8/2017,644.24,92.25,0.2,0,2.5,3.11,4.33,3.62,0.54,1.47,0.98,"29,825","119,529","206,230","5,153.20","153,129","18,109","43,388","83,003",106.7,108.2,"6,231","5,550","1,220","38,943","9,209.70","8,573.50",6.9,103.1,103.2,101.4,110.1,"6,439.10",108,2.9,48,124.4,2.2,
1/9/2017,625.54,90.83,-0.2,0,2.5,3.16,4.32,3.68,0.67,1.47,1.03,"30,160","121,791","208,244","5,341.90","154,520","18,202","43,880","83,924",103,108.5,"5,875","5,036","1,100","37,738","9,260.90","8,613.10",7,98.3,101.6,94.4,101.3,"5,989.80",107,3,49.8,127.2,2.2,
1/10/2017,629.55,90.17,0.6,0.3,2.5,3.29,4.49,3.81,1.27,1.78,1.4,"30,377","121,848","208,627","5,588.10","154,000","18,179","43,879","83,473",109.5,109,"6,056","5,424","1,154","39,269","9,270.20","8,622.70",7,102.8,106.8,98.8,102.9,"6,194.40",107.5,3.1,51.6,122.2,2.4,
1/11/2017,633.77,90.86,0.1,-0.1,2.5,3.47,4.51,3.88,0.99,1.78,1.26,"30,663","122,641","208,835","5,003.40","155,845","18,356","44,317","84,506",114.9,109.5,"6,127","5,533","1,266","37,912","9,338.70","8,712.70",6.7,104.4,103.1,106.3,101.9,"6,168.50",113.8,3.1,56.7,125.1,2.4,
1/12/2017,636.92,91.78,0.1,0,2.5,3.51,4.62,4.02,1.14,1.91,1.48,"32,321","124,343","208,351","5,564.60","156,025","18,394","44,683","84,692",117.8,108.9,"7,024","5,657","1,277","38,983","9,379.50","8,768.70",6.5,104.4,106.5,101.7,107.4,"6,535.60",147.6,3.1,57.9,117.5,2.4,
1/1/2018,605.53,88.47,0.5,0.3,2.5,3.31,4.52,3.93,0.82,1.84,1.31,"32,509","125,157","208,348","5,855.40","155,219","18,460","44,752","83,871",106.9,109.9,"6,620","5,486","1,198","38,708","9,438.10","8,793.90",6.8,99.9,96.3,100.6,112.3,"6,570.40",110,3.2,63.7,110.4,2.6,
1/2/2018,596.84,88.24,0,0,2.5,3.32,4.55,3.97,0.64,1.79,1.17,"32,286","124,533","208,414","5,602.80","155,549","18,500","45,068","83,995",102.5,110.3,"6,275","5,077",998,"38,392","9,449.50","8,787.10",7,96.4,93,97.7,105.2,"6,028.80",104.2,3.2,62.2,116.9,2.9,
1/3/2018,603.45,88.86,0.2,0.6,2.5,3.35,4.49,4.02,0.72,1.75,1.21,"32,554","126,449","209,556","5,542.20","157,349","18,623","45,255","85,403",116.2,110.6,"6,482","5,867","1,273","38,104","9,456.60","8,759.10",7.4,106.2,101.2,109.8,112.3,"6,545.10",118.1,3.1,62.8,123,2.8,
1/4/2018,600.55,88.42,0.3,0.4,2.5,3.28,4.42,3.9,0.77,1.66,1.21,"32,836","129,127","214,178","5,710.90","158,026","18,667","45,374","85,675",112.7,111.5,"6,257","5,484","1,141","37,337","9,441.40","8,781.10",7,99.5,91.3,106.1,105.8,"6,130.60",111.2,3.1,66.3,124,2.9,
1/5/2018,626.12,90.24,0.3,0.2,2.5,3.36,4.5,4,0.55,1.63,1.2,"33,413","130,471","215,569","5,455.10","160,109","18,701","45,569","86,801",113.3,111.6,"6,466","6,071","1,374","37,281","9,465.30","8,766.70",7.4,103.4,99.4,105.5,111,"6,500.20",114.2,3.1,70,135.5,3,
1/6/2018,636.15,90.47,0.1,0.1,2.5,3.41,4.58,4.08,0.32,1.6,1.1,"33,827","132,125","218,350","5,301.30","161,585","18,758","45,899","87,566",110.1,111.4,"6,201","5,976","1,145","36,987","9,466.90","8,755.50",7.5,100.6,95.1,103.4,112,"6,545.20",111.1,3.2,67.5,142.2,2.9,
1/7/2018,652.41,91.46,0.4,0.2,2.5,3.37,4.56,4.12,0.33,1.57,1.06,"33,632","132,057","220,546","5,434.40","161,447","18,793","46,001","87,441",105.1,111.4,"5,972","5,758","1,273","37,576","9,451.00","8,708.70",7.9,99.9,100.4,96.5,112.4,"6,684.90",106.9,2.8,70.8,136.9,2.9,
1/8/2018,656.25,91.11,0.2,0.2,2.5,3.43,4.48,4.07,0.65,1.53,0.95,"33,193","132,278","221,998","5,270.40","163,624","18,965","46,324","88,740",109.3,110.5,"6,166","6,542","1,352","36,781","9,435.50","8,707.20",7.7,102.8,98.3,105.8,108.8,"6,540.60",113.5,2.7,68,139.4,2.9,
1/9/2018,680.91,93.49,0.3,0,2.5,3.67,4.5,4.11,0.76,1.53,1,"34,100","133,856","225,099","5,283.50","163,435","18,980","46,500","88,867",104.8,111,"5,443","5,546","1,288","37,134","9,414.20","8,710.90",7.5,96,100.8,90.1,100.3,"6,058.80",108.6,2.7,70.2,133.2,3,
1/10/2018,676.84,93.12,0.4,0.2,2.6,3.89,4.57,4.26,0.98,1.58,1.2,"33,692","132,871","225,011","5,104.30","164,677","19,148","46,729","89,203",113.4,111.9,"6,466","6,874","1,589","37,457","9,476.20","8,773.80",7.4,104.4,100.5,108.4,103.5,"6,356.20",116.1,2.8,70.8,129.3,3.2,
1/11/2018,677.61,92.38,0,0.1,2.75,3.84,4.46,4.23,1.08,1.58,1.31,"33,923","135,557","228,395","5,111.90","165,938","19,389","47,196","90,076",118.1,113.1,"5,899","5,520","1,301","39,564","9,525.40","8,829.00",7.3,106.5,110.1,103.9,102.8,"6,280.00",112.7,2.8,56.7,146.3,3.1,
1/12/2018,681.99,92.73,-0.1,-0.1,2.75,3.68,4.34,4.1,1.15,1.57,1.31,"35,453","137,665","231,168","5,105.40","167,477","19,506","47,671","90,821",121.2,111.5,"6,461","6,295","1,378","39,861","9,600.30","8,914.20",7.1,107.9,111.2,104.4,108.5,"6,492.10",150.2,2.8,49,159.5,2.8,
1/1/2019,677.06,93.13,0.1,0.5,2.76,3.62,4.49,4.22,1.03,1.63,1.16,"35,513","136,530","230,880","5,405.60","166,919","19,637","47,927","90,211",108.6,112.1,"6,714","5,650","1,352","38,909","9,613.30","8,928.00",7.1,99.4,91.5,104,113.3,"6,542.30",109.8,2.7,51.5,148.4,2.7,
1/2/2019,656.3,90.99,0,0.1,3,3.53,4.39,4.13,0.93,1.52,1.11,"34,946","135,415","231,159","5,287.50","167,581","19,680","48,131","90,593",103,111.2,"5,448","5,274","1,044","38,714","9,581.60","8,907.60",7,92.6,83.2,98.6,106.3,"5,982.20",104.6,2.8,55,135.6,2.7,
1/3/2019,667.68,92.07,0.5,0.6,3,3.5,4.26,4.05,0.84,1.42,1.03,"35,242","136,519","232,795","5,259.40","168,288","19,720","48,206","90,886",117.6,112.2,"6,080","5,524","1,161","38,710","9,571.70","8,879.10",7.2,104.6,95.3,111.6,113.5,"6,625.80",119.6,2.9,58.2,132.8,2.6,
1/4/2019,667.4,91.85,0.3,0.3,3,3.3,4.12,3.91,0.52,1.23,0.79,"36,000","138,699","236,572","5,187.10","168,971","19,822","48,476","91,130",114.3,113.4,"5,698","5,347","1,294","37,902","9,597.10","8,916.00",7.1,100.1,93.2,104.7,109,"6,190.80",110.9,2.9,63.9,127.8,2.5,
1/5/2019,692,93.65,0.6,0.1,3,3.2,4.04,3.76,0.39,1.15,0.65,"36,562","139,995","239,423","4,977.10","170,160","19,769","48,670","91,737",115.5,113.9,"6,128","6,013","1,282","38,259","9,621.10","8,925.30",7.2,103.6,98,107.9,109.4,"6,578.20",118.5,2.7,60.8,132.1,2.4,
1/6/2019,692.41,94.03,0,0.1,2.63,2.61,3.48,3.2,0.06,0.71,0.49,"36,833","140,230","242,550","5,070.70","170,203","19,748","49,198","91,642",111.2,113.2,"5,192","4,935","1,124","39,516","9,620.50","8,922.60",7.3,97.3,94.5,97.8,107.2,"6,448.10",110.3,2.7,54.7,137.1,2.1,
1/7/2019,686.06,93.71,0.2,0.2,2.5,2.35,3.16,2.95,-0.02,0.53,0.33,"36,953","140,506","244,000","4,972.40","170,729","19,796","49,597","91,631",108.3,113.4,"5,613","5,820","1,318","39,083","9,638.10","8,910.60",7.5,101.3,97.7,102.6,111.6,"6,796.50",109.2,2.7,57.5,129.5,2.1,
1/8/2019,713.7,94.87,0.2,0.1,2.5,1.97,2.7,2.51,-0.52,0,-0.16,"37,029","142,355","246,879","4,804.40","172,774","19,927","49,961","92,890",113.4,114.7,"5,907","5,817","1,250","39,503","9,659.40","8,928.00",7.6,104.1,102.6,104.8,107.7,"6,598.00",116.4,2.6,54.8,135.6,1.6,
1/9/2019,718.44,95.09,0,0.1,2.06,1.83,2.71,2.48,-0.74,0.02,-0.16,"38,363","144,341","249,939","5,059.00","174,482","19,972","50,365","94,091",108.3,113.8,"5,186","5,232","1,237","38,933","9,712.70","9,000.10",7.3,96.5,99.4,92.6,100.5,"6,107.00",108,2.6,57,131.4,1.7,
1/10/2019,721.03,95.3,0.8,0.3,1.94,1.96,2.94,2.65,-0.77,0.19,-0.07,"39,019","145,031","251,302","4,744.10","174,359","19,822","50,216","94,150",109.5,108.2,"5,153","5,531","1,261","39,770","9,686.00","8,994.40",7.1,101.4,100.1,102.2,103.5,"6,257.80",102.6,2.6,54,136.2,1.7,
1/11/2019,776.53,102.99,0.1,0,1.75,1.91,3.34,2.92,-0.2,0.73,0.4,"40,773","148,928","254,166","4,538.80","178,852","19,826","50,824","97,102",113.5,108.7,"5,217","5,299","1,366","38,786","9,722.00","9,045.40",7,103.9,101.1,107,102.9,"6,310.00",102.7,2.7,57.1,146.1,1.8,
1/12/2019,770.39,102.69,0.1,0.1,1.75,1.99,3.3,2.93,-0.46,0.55,0.13,"42,471","151,785","255,856","4,669.90","177,948","19,696","51,479","96,806",123,111.8,"6,427","5,367","1,474","40,657","9,777.80","9,087.10",7.1,110.9,113.4,108.9,108.5,"6,786.40",146.7,2.7,59.8,142.7,1.9,
1/1/2020,772.65,103.54,0.6,0.3,1.75,2.02,3.3,2.89,-0.61,0.35,-0.02,"42,021","150,866","255,852","4,572.10","178,146","19,480","51,704","96,665",110,113.5,"6,510","5,460","1,158","37,438","9,848.70","9,115.60",7.4,101.4,93,107.4,111.2,"6,798.20",110,2.7,57.5,143.3,1.8,
1/2/2020,796.38,105.09,0.4,0.4,1.75,2.14,3.49,3.02,-0.68,0.54,0.09,"41,995","151,382","257,848","4,122.60","178,390","19,470","52,005","96,438",106.3,113.9,"4,972","4,266",944,"36,154","9,831.20","9,063.40",7.8,97.5,91.5,101.7,105.2,"6,368.20",109.3,2.6,50.5,147.2,1.5,
1/3/2020,839.38,107.77,0.3,0.7,1.38,1.55,3.41,2.8,-0.83,0.5,0.11,"43,949","152,249","257,905","3,487.50","182,497","19,198","52,210","99,717",113.4,107.7,"5,717","4,394",928,"37,952","9,744.20","8,942.40",8.2,105.6,97.6,112.7,109.2,"6,764.50",101.6,2.3,29.9,287.3,0.9,
1/4/2020,853.38,107.08,0,0.4,0.5,0.58,3.05,2.33,-1.02,0.37,0,"47,514","154,625","259,006","3,977.60","183,131","18,933","52,744","100,107",98.5,99.4,"5,850","4,191","1,085","36,885","9,050.70","8,235.90",9,96,92.9,98,100.9,"6,181.50",75.3,2.3,16.5,306.1,0.7,
1/5/2020,821.81,102.6,-0.1,0,0.5,0.56,2.4,1.63,-1.19,-0.14,-0.52,"49,232","154,310","260,608","3,647.60","184,562","18,576","52,952","102,255",97.8,97.4,"5,868","3,780",997,"36,756","8,390.90","7,450.50",11.2,97.4,100.1,92.6,106.8,"6,406.20",83.9,2.4,28.6,254.5,0.7,
1/6/2020,793.72,101.18,-0.1,0,0.5,0.45,2.43,1.49,-1.09,-0.13,-0.53,"51,483","154,722","264,820","3,959.00","185,430","18,195","53,048","103,875",96.1,97.1,"6,127","3,925","1,020","36,390","8,136.70","7,142.60",12.2,94.7,97.3,89.6,106.3,"6,419.10",83.5,2.6,38.3,209.2,0.7,
1/7/2020,784.73,100.73,0.1,0.2,0.5,0.3,2.5,1.46,-1.1,-0.18,-0.48,"52,440","154,627","264,431","4,017.10","182,504","17,846","53,115","102,393",96.1,99.3,"6,238","4,726","1,152","36,851","8,138.60","7,073.20",13.1,97.9,98.9,94.9,106.3,"6,477.70",90.1,2.9,40.8,199.8,0.6,
1/8/2020,784.66,102.02,0.1,0.2,0.5,0.43,2.43,1.47,-1.59,-0.34,-0.8,"58,361","156,663","268,259","3,767.20","182,418","17,318","53,122","103,052",101.1,102.4,"5,779","4,515","1,126","37,783","8,257.20","7,191.40",12.9,99,100.1,96.4,105.5,"6,452.00",120.4,2.9,42.4,170,0.6,
1/9/2020,773.4,101.15,0.6,0.4,0.5,0.49,2.59,1.53,-1.85,-0.25,-0.91,"61,955","157,369","272,534","3,637.30","181,626","16,905","53,052","102,962",103.2,106.6,"5,970","4,626","1,115","37,822","8,402.60","7,365.10",12.3,98.3,98.6,97.7,100,"6,163.10",119.5,3,39.6,176.9,0.7,
1/10/2020,788.27,102.99,0.7,0.6,0.5,0.52,2.61,1.51,-1.92,-0.12,-0.84,"62,163","158,945","272,101","3,539.90","179,538","16,614","53,101","101,501",108.5,107.6,"6,455","4,829","1,119","38,260","8,671.60","7,667.70",11.6,105,102,108.5,102.3,"6,436.90",123.1,3,39.5,167.7,0.8,
1/11/2020,762.88,101.08,-0.1,0,0.5,0.51,2.63,1.51,-2.18,-0.21,-1.09,"61,239","157,870","273,009","4,032.90","179,960","16,639","53,821","101,416",114.6,109,"6,572","4,674","1,137","37,709","8,871.10","7,916.70",10.8,103.5,101.7,105.7,101.4,"6,358.10",128.7,3.2,41.1,155.9,0.9,
1/12/2020,734.73,99.04,0.3,0.2,0.5,0.54,2.75,1.58,-2.31,-0.12,-1.02,"65,370","159,285","266,754","4,177.20","176,990","16,428","54,062","99,508",122.9,111.7,"7,427","5,731","1,285","39,200","8,946.50","8,026.20",10.3,106.8,104,109.1,108.4,"6,873.30",160.9,3.5,47.1,146.6,0.9,
1/1/2021,723.56,98.08,0.7,0.6,0.5,0.51,2.64,1.52,-2.55,-0.35,-1.31,"68,760","161,005","266,808","4,288.70","177,053","16,160","54,125","99,563",106.8,112.6,"7,159","5,355","1,243","38,999","9,046.60","8,121.40",10.2,98.9,92.8,102.7,109.2,"6,768.80",116.5,3.6,52.1,140.7,1.1,
1/2/2021,722.63,98.38,0.2,0,0.5,0.47,2.72,1.57,-2.76,-0.42,-1.56,"67,821","159,056","267,435","4,573.40","177,526","15,994","54,606","99,522",104.3,114.2,"7,283","5,736","1,291","39,562","9,105.90","8,167.60",10.3,94.1,85.2,101.3,100.7,"6,170.40",113.3,3.8,59.1,131.7,1.2,
1/3/2021,726.37,98.11,0.4,0.5,0.5,0.55,3.18,1.78,-2.5,0.14,-1.14,"68,644","160,272","267,942","4,898.10","177,802","15,977","55,007","99,412",120.6,113,"7,773","6,884","1,523","40,220","9,089.30","8,148.20",10.4,108.7,99.6,117.2,111.1,"6,974.70",125.4,4.1,62.4,133,1.6,
1/4/2021,707.85,96.03,0.4,0.5,0.5,0.85,3.55,2.17,-2.12,0.57,-0.53,"68,815","161,398","271,944","4,472.80","177,652","15,872","55,291","98,989",113,112.1,"8,340","5,990","1,380","42,594","9,029.10","8,104.10",10.2,100.9,96.7,103.7,106.2,"6,523.10",107.8,4.2,61.7,125.7,1.6,
1/5/2021,712.26,98.05,0.3,0.2,0.5,1.16,3.71,2.57,-1.43,0.77,0.02,"77,008","164,609","277,200","4,356.40","177,958","15,601","55,647","98,947",116.5,115.5,"7,776","6,694","1,540","47,847","8,938.30","8,041.10",10,100.8,98.6,100.7,110.4,"6,877.50",144.4,4.6,65.2,131.6,1.6,
1/6/2021,726.54,100.51,0.1,-0.1,0.5,1.61,4.26,3,-1.22,1.22,0.3,"79,244","166,713","280,512","4,331.30","178,799","15,537","56,083","99,214",115.9,117.8,"7,614","6,403","1,366","44,954","8,884.90","8,041.20",9.5,100.6,96.3,102.8,108.9,"6,781.70",137.6,4.4,71.4,139,1.5,
1/7/2021,750.44,102.76,0.8,0.7,0.63,2.3,4.49,3.67,-0.61,1.52,0.74,"80,305","170,921","286,840","4,252.00","180,269","15,421","56,029","100,312",113.4,119.3,"7,930","7,346","1,492","48,767","8,948.30","8,148.90",8.9,102.6,96.9,105.2,115.6,"7,134.80",145.7,4.3,72.5,144.2,1.3,
1/8/2021,779.83,106.53,0.4,0.2,0.75,2.63,4.7,3.9,-1.2,1.57,0.64,"80,283","173,293","292,442","4,491.60","181,179","15,495","56,462","100,679",120.2,120.5,"7,939","7,857","1,623","52,023","9,030.70","8,258.80",8.5,103.6,97.2,107.6,114,"7,044.60",149.5,4.2,67.7,138.3,1.3,
1/9/2021,783.63,106.27,1.2,0.7,1.5,3.96,5.23,4.83,-0.56,2,1.32,"79,767","174,019","295,576","4,362.60","181,550","15,330","56,412","101,004",118.4,121.9,"7,672","7,323","1,488","53,309","9,111.10","8,345.20",8.4,97.8,91.4,102.3,105.7,"6,527.00",142.5,4.2,71.6,141.4,1.4,
1/10/2021,813.95,109.64,1.3,0.3,2.25,4.83,6.34,5.97,0.32,2.95,2.42,"79,993","177,517","300,295","4,092.20","181,447","15,249","56,434","100,772",124.7,123.1,"7,768","8,120","1,762","55,031","9,199.50","8,456.50",8.1,106.4,102.3,110.1,107.4,"6,797.80",151,4.4,81.3,156.4,1.6,
1/11/2021,812.62,109.26,0.5,0.7,2.75,5.42,5.83,5.59,-0.23,2.24,1.91,"78,678","177,630","302,896","4,432.70","182,808","15,357","57,075","101,352",130.9,123.6,"8,414","7,580","1,762","53,314","9,255.00","8,558.40",7.5,106.3,101.1,111.6,106.1,"6,715.00",149.4,4.4,79.2,153.7,1.6,
1/12/2021,849.12,113.4,0.8,0.7,3.46,5.66,5.69,5.59,,2.28,1.97,"79,859","178,655","303,704","4,308.40","183,299","15,329","57,263","101,573",135.3,123.1,"9,037","8,517","1,820","51,330","9,350.60","8,678.30",7.2,108.6,104.6,111.7,112.4,"7,122.20",185.5,4.3,71.5,155.3,1.5,
1/1/2022,822.05,109.89,1.2,1.2,4.21,,5.89,5.81,,2.29,2.11,"76,948","176,809","303,009","4,548.50","180,782","15,283","57,001","100,094",,,"8,368","7,569","1,524","50,783",,,,,,,,"7,055.20",,4.4,83.1,159.5,1.8,
1/2/2022,807.07,,,,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
